Row #,Species,Count,Location,S/P,Date,LocID,SubID
222,Blood Pheasant - Ithaginis cruentus,2,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
223,Chinese Monal - Lophophorus lhuysii,4,Balangshan--tunnel area,CN-51,30 May 2016,L4658447,S30004316
224,Snow Partridge - Lerwa lerwa,3,Balang Shan Pass,CN-51,01 Jun 2016,L947411,S30022653
225,Verreaux's Partridge - Tetraophasis obscurus,1,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
226,Temminck's Tragopan - Tragopan temminckii,1,Balangshan--tunnel area,CN-51,30 May 2016,L4658447,S30004316
227,Copper Pheasant - Syrmaticus soemmerringii,2,安中市--妙義荒船林道--中木川谷 (Annaka--Myogi Arafune Forest Road--Nakagi River Valley),JP-10,17 Dec 2013,L2390901,S16001293
228,Hume's Pheasant - Syrmaticus humiae,1,Doi Lang - 20.0619x99.0984,TH-50,13 Feb 2017,L5433020,S34340567
229,Golden Pheasant - Chrysolophus pictus,1,CN-Sichuan-S303 - 30.8771x102.9786,CN-51,29 May 2016,L4650863,S29966287
230,Lady Amherst's Pheasant - Chrysolophus amherstiae,1,Longcanggou--lower elevations (below central building),CN-51,03 Jun 2016,L4666925,S30063416
231,Ring-necked Pheasant - Phasianus colchicus,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
232,White Eared-Pheasant - Crossoptilon crossoptilon,27,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
233,Blue Eared-Pheasant - Crossoptilon auritum,4,Baxi Forest--lower track,CN-51,27 May 2016,L4644356,S29933022
234,Silver Pheasant - Lophura nycthemera,1,Khao Yai NP - 14.3700x101.4064,TH-26,25 Feb 2017,L5510727,S34778938
235,Gray Partridge - Perdix perdix,1,FI-North Ostrobothnia-Lumijoki-Lumijoentie 1511–1565 - 64.8578x25.1487,FI-14,09 Jun 2015,L3708591,S23839753
236,Koklass Pheasant - Pucrasia macrolopha,4,Balangshan--tunnel area,CN-51,30 May 2016,L4658447,S30004316
237,Black Grouse - Tetrao tetrix,2,Col de l'Aup,FR-V,28 Apr 2014,L2813311,S18124399
238,Hazel Grouse - Tetrastes bonasia,1,Partajärvi,FI-10,20 Jun 2015,L3736275,S23978700
239,Severtzov's Grouse - Tetrastes sewerzowi,1,Gonggangling Pass,CN-51,26 May 2016,L4641186,S29915082
240,Ruffed Grouse - Bonasa umbellus,,Virginia,US-VA,01 Jan 1900,L108999,S3703293
241,Spruce Grouse - Falcipennis canadensis,2,"Boot Head Preserve, Lubec (MCHT)",US-ME,04 Apr 2010,L339888,S6235743
242,Willow Ptarmigan - Lagopus lagopus,2,Kavik Airstrip,US-AK,02 Jun 2012,L1567989,S10901557
243,Rock Ptarmigan - Lagopus muta,4,Arctic NWR--Canning River Delta (ASDN camp),US-AK,04 Jun 2012,L1619148,S11131002
244,Sharp-tailed Grouse - Tympanuchus phasianellus,1,Munuscong WMA (Munuscong Potholes),US-MI,28 May 2017,L1640836,S37213121
245,Wild Turkey - Meleagris gallopavo,1,Plymouth CBC - Area 1,US-MA,28 Dec 2005,L688708,S3701974
246,Ocellated Turkey - Meleagris ocellata,14,Reserva de la Biosfera Calakmul,MX-CAM,01 Jan 2013,L221225,S12468580
247,Red-throated Loon - Gavia stellata,,Barnstable,US-MA,30 Oct 2004,L111983,S3701739
248,Arctic Loon - Gavia arctica,1,Manomet Inc.,US-MA,28 Jun 2007,L207383,S3701786
249,Pacific Loon - Gavia pacifica,1,Parker River NWR,US-MA,26 Dec 2005,L129046,S3703438
250,Common Loon - Gavia immer,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
251,Yellow-billed Loon - Gavia adamsii,1,Arctic NWR--Canning River Delta (ASDN camp),US-AK,05 Jun 2012,L1619148,S11131006
252,White-tufted Grebe - Rollandia rolland,2,Lago Colbún,CL-ML,03 Feb 2010,L571417,S5853336
253,Titicaca Grebe - Rollandia microptera,17,Lake Titicaca -- Hotel Inca Utama,BO-L,25 Aug 2013,L2332938,S15012699
254,Little Grebe - Tachybaptus ruficollis,,"Costa Del Sol, Spain",ES-AN,16 Apr 2005,L918645,S6489476
255,Australasian Grebe - Tachybaptus novaehollandiae,80,Hasties Swamp National Park,AU-QLD,28 Nov 2017,L930908,S40781355
256,Least Grebe - Tachybaptus dominicus,,Puntarenas,CR-P,03 Jan 2006,L295309,S3704824
257,Pied-billed Grebe - Podilymbus podiceps,,Fresh Pond,US-MA,06 Nov 2004,L207370,S3703351
258,Hoary-headed Grebe - Poliocephalus poliocephalus,6,Lake Lorne,AU-VIC,07 Dec 2017,L1430767,S41005566
259,Great Grebe - Podiceps major,22,Refugio de Vida Silvestre Los Pantanos de Villa,PE-LIM,29 Nov 2009,L492947,S5877064
260,Horned Grebe - Podiceps auritus,,Essex,US-MA,01 Jan 2005,L111987,S3701839
261,Red-necked Grebe - Podiceps grisegena,,Manomet Inc.,US-MA,07 Oct 2004,L207383,S3703460
262,Great Crested Grebe - Podiceps cristatus,23,Laguna de Medina,ES-AN,08 Apr 2008,L918604,S6490716
263,Eared Grebe - Podiceps nigricollis,,Orange,US-CA,26 Nov 2004,L110984,S3704737
264,Silvery Grebe - Podiceps occipitalis,3,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,30 Nov 2008,L1491931,S4346800
265,Western Grebe - Aechmophorus occidentalis,,Orange,US-CA,26 Nov 2004,L110984,S3704737
266,Clark's Grebe - Aechmophorus clarkii,2,Salton Sea--south end,US-CA,30 Dec 2007,L326350,S3488513
267,Chilean Flamingo - Phoenicopterus chilensis,40,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
268,American Flamingo - Phoenicopterus ruber,,Monroe,US-FL,01 Jan 1900,L111131,S3701910
269,Greater Flamingo - Phoenicopterus roseus,,"Costa Del Sol, Spain",ES-AN,16 Apr 2005,L918645,S6489476
270,Lesser Flamingo - Phoeniconaias minor,9,Bilen Lodge,ET-AF,22 Dec 2014,L3236312,S21016101
271,James's Flamingo - Phoenicoparrus jamesi,6000,Lago Uru Uru,BO-O,22 Aug 2013,L831465,S15000719
272,Humboldt Penguin - Spheniscus humboldti,8,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
273,Magellanic Penguin - Spheniscus magellanicus,16,Transbordador Pargua-Chacao,CL-LL,04 Feb 2010,L1033571,S5862503
274,White-capped Albatross - Thalassarche cauta,4,Kiama pelagic—leg 1,AU-NSW,09 Dec 2017,L6545147,S40984142
275,Salvin's Albatross - Thalassarche salvini,75,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
276,Black-browed Albatross - Thalassarche melanophris,1,Punta Guabún,CL-LL,04 Feb 2010,L516535,S5862505
277,Royal Albatross - Diomedea epomophora,19,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
278,Waved Albatross - Phoebastria irrorata,17,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
279,Southern Giant-Petrel - Macronectes giganteus,8,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
280,Northern Giant-Petrel - Macronectes halli,2,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
281,Northern Fulmar - Fulmarus glacialis,,Barnstable,US-MA,30 Jun 2007,L111983,S3704698
282,Gray-faced Petrel - Pterodroma gouldi,3,Kiama pelagic—leg 3,AU-NSW,09 Dec 2017,L6545152,S40984154
283,Black-capped Petrel - Pterodroma hasitata,1,BBC Pelagic 23 Aug 2014--leg 24,US-MA,23 Aug 2014,L3093126,S21995378
284,Juan Fernandez Petrel - Pterodroma externa,6,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
285,White-chinned Petrel - Procellaria aequinoctialis,1,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
286,Westland Petrel - Procellaria westlandica,60,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
287,Cory's Shearwater - Calonectris diomedea,10,Veatch Canyon,US-MA,26 Aug 2006,L481142,S3704688
288,Pink-footed Shearwater - Ardenna creatopus,4,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
289,Flesh-footed Shearwater - Ardenna carneipes,1,Kiama pelagic—leg 7,AU-NSW,09 Dec 2017,L6545159,S40984170
290,Great Shearwater - Ardenna gravis,,Barnstable,US-MA,11 Jun 2005,L111983,S3704739
291,Wedge-tailed Shearwater - Ardenna pacifica,4,Playa Zipolite,MX-OAX,08 Jan 2013,L464558,S12543190
292,Buller's Shearwater - Ardenna bulleri,3,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
293,Sooty Shearwater - Ardenna grisea,,Barnstable,US-MA,11 Jun 2005,L111983,S3704739
294,Short-tailed Shearwater - Ardenna tenuirostris,11,Anchor Point,US-AK,15 Jul 2012,L767320,S11159549
295,Galapagos Shearwater - Puffinus subalaris,1,Puerto Angel--Pelágico,MX-OAX,09 Jan 2013,L1876771,S12549456
296,Manx Shearwater - Puffinus puffinus,,Barnstable,US-MA,11 Jun 2005,L111983,S3704739
297,Yelkouan Shearwater - Puffinus yelkouan,1,Livorno-Bastia Ferry--off Cap Corse,FR-H,23 Apr 2014,L2806653,S18079520
298,Balearic Shearwater - Puffinus mauretanicus,1,Estuario del Río Guadiaro,ES-AN,12 Apr 2008,L918624,S6490720
299,Black-vented Shearwater - Puffinus opisthomelas,26,Crystal Cove SP,US-CA,04 Jan 2008,L210238,S3488510
300,Fluttering Shearwater - Puffinus gavia,2,Kiama pelagic—leg 1,AU-NSW,09 Dec 2017,L6545147,S40984142
301,Little Shearwater - Puffinus assimilis,1,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
302,Barolo Shearwater - Puffinus baroli,1,BBC pelagic 25 Aug  2007--09:30-10:00,US-MA,25 Aug 2007,L454038,S11720987
303,Audubon's Shearwater - Puffinus lherminieri,4,Veatch Canyon,US-MA,26 Aug 2006,L481142,S3704688
304,Peruvian Diving-Petrel - Pelecanoides garnotii,3,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
305,Wilson's Storm-Petrel - Oceanites oceanicus,,Barnstable,US-MA,11 Jun 2005,L111983,S3704739
306,Pincoya Storm-Petrel - Oceanites pincoyae,2,Transbordador Pargua-Chacao,CL-LL,04 Feb 2010,L1033571,S5862503
307,Elliot's Storm-Petrel - Oceanites gracilis,12,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
308,White-faced Storm-Petrel - Pelagodroma marina,3,Veatch Canyon,US-MA,26 Aug 2006,L481142,S3704688
309,Leach's Storm-Petrel - Oceanodroma leucorhoa,,Barnstable,US-MA,30 Oct 2004,L111983,S3701739
310,Band-rumped Storm-Petrel - Oceanodroma castro,1,BBC pelagic 25 Aug  2007--13:00-13:30,US-MA,25 Aug 2007,L452196,S3079569
311,Wedge-rumped Storm-Petrel - Oceanodroma tethys,10,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
312,Black Storm-Petrel - Oceanodroma melania,1,Puerto Angel--Pelágico,MX-OAX,09 Jan 2013,L1876771,S12549456
313,Markham's Storm-Petrel - Oceanodroma markhami,8,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
314,Least Storm-Petrel - Oceanodroma microsoma,1,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
315,Red-billed Tropicbird - Phaethon aethereus,1,Playa Zipolite scrubby track,MX-OAX,08 Jan 2013,L1874783,S12537192
316,Asian Openbill - Anastomus oscitans,7,XTBG--flower garden,CN-53,09 Jun 2016,L4682617,S30143722
317,Black Stork - Ciconia nigra,1,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,19 Dec 2014,L1550631,S21327441
318,Abdim's Stork - Ciconia abdimii,96,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
319,Woolly-necked Stork - Ciconia episcopus,3,Gambela--Metu Road track,ET-GA,16 Dec 2014,L3219566,S20934344
320,Maguari Stork - Ciconia maguari,25,Drive between Salvador Mazza and Embarcacion,AR-A,03 Aug 2013,L2306024,S14848133
321,White Stork - Ciconia ciconia,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
322,Black-necked Stork - Ephippiorhynchus asiaticus,1,"Lake Mitchell at -16.84194, 145.37472",AU-QLD,29 Nov 2017,L2538238,S40799381
323,Jabiru - Jabiru mycteria,,Caño Negro--Río Frío,CR-A,12 Jan 2006,L1428330,S3704825
324,Lesser Adjutant - Leptoptilos javanicus,1,Bang Phra Non-hunting Area,TH-20,27 Feb 2017,L1105489,S34832299
325,Marabou Stork - Leptoptilos crumenifer,1,Addis Ababa--Ghion Hotel,ET-AA,13 Dec 2014,L3016220,S20878230
326,Wood Stork - Mycteria americana,,Miami-Dade,US-FL,18 Jan 2005,L111100,S3701762
327,Yellow-billed Stork - Mycteria ibis,15,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
328,Painted Stork - Mycteria leucocephala,75,Pak Thale salt pans and mud flats,TH-76,20 Feb 2017,L921142,S34550418
329,Magnificent Frigatebird - Fregata magnificens,,Miami-Dade,US-FL,18 Jan 2005,L111100,S3701762
330,Great Frigatebird - Fregata minor,3,Great Barrier Reef--Michaelmas Cay,AU-QLD,02 Dec 2017,L949007,S40853387
331,Blue-footed Booby - Sula nebouxii,5,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
332,Peruvian Booby - Sula variegata,80,Refugio de Vida Silvestre Los Pantanos de Villa,PE-LIM,29 Nov 2009,L492947,S5877064
333,Brown Booby - Sula leucogaster,4,Santa Clara and drive,PA-2,23 Mar 2009,L681720,S4791154
334,Northern Gannet - Morus bassanus,,Manomet Inc.,US-MA,22 Oct 2004,L207383,S3701878
335,Australasian Gannet - Morus serrator,7,Point Addis,AU-VIC,07 Dec 2017,L921929,S41005572
336,Little Pied Cormorant - Microcarbo melanoleucos,1,Lytton Wader Roost and Wynnum Mangrove Boardwalk,AU-QLD,24 Nov 2017,L1177500,S40702355
337,Long-tailed Cormorant - Microcarbo africanus,1,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
338,Little Cormorant - Microcarbo niger,1,Sri Phang-nga NP--headquarters vicinity,TH-82,17 Feb 2017,L1042659,S34417171
339,Red-legged Cormorant - Phalacrocorax gaimardi,8,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
340,Brandt's Cormorant - Phalacrocorax penicillatus,,Orange,US-CA,26 Nov 2004,L110984,S3704737
341,Red-faced Cormorant - Phalacrocorax urile,11,Kenai Fjords tour -- 8.5h trip,US-AK,14 Jul 2012,L1624099,S11154769
342,Pelagic Cormorant - Phalacrocorax pelagicus,2,Crystal Cove SP,US-CA,04 Jan 2008,L210238,S3488510
343,Great Cormorant - Phalacrocorax carbo,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
344,Japanese Cormorant - Phalacrocorax capillatus,14,Amami--airport area,JP-46,14 Dec 2013,L2466815,S15965969
345,Indian Cormorant - Phalacrocorax fuscicollis,400,Pak Thale salt pans and mud flats,TH-76,20 Feb 2017,L921142,S34550418
346,Little Black Cormorant - Phalacrocorax sulcirostris,6,Sydney Airport,AU-NSW,24 Nov 2017,L955334,S40690892
347,Pied Cormorant - Phalacrocorax varius,12,Sydney Airport,AU-NSW,24 Nov 2017,L955334,S40690892
348,Black-faced Cormorant - Phalacrocorax fuscescens,1,Point Lonsdale Lighthouse,AU-VIC,07 Dec 2017,L2548458,S41005565
349,European Shag - Phalacrocorax aristotelis,,"Costa Del Sol, Spain",ES-AN,07 Apr 2005,L918645,S6489353
350,Neotropic Cormorant - Phalacrocorax brasilianus,,Puntarenas,CR-P,03 Jan 2006,L295309,S3704824
351,Double-crested Cormorant - Phalacrocorax auritus,,Manomet Inc.,US-MA,31 Aug 2004,L207383,S3701848
352,Magellanic Cormorant - Phalacrocorax magellanicus,1,Punta Guabún,CL-LL,04 Feb 2010,L516535,S5862505
353,Guanay Cormorant - Phalacrocorax bougainvillii,25,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
354,Imperial Cormorant - Phalacrocorax atriceps,15,Transbordador Pargua-Chacao,CL-LL,04 Feb 2010,L1033571,S5862503
355,Anhinga - Anhinga anhinga,,Miami-Dade,US-FL,17 Jan 2005,L111100,S3704724
356,African Darter - Anhinga rufa,1,Lake Basaka--north shore,ET-OR,27 Dec 2014,L1550639,S21523963
357,Oriental Darter - Anhinga melanogaster,1,"Bang Tabun Ok ""Duck & Ibis"" Lake",TH-76,21 Feb 2017,L4535055,S34610750
358,Australasian Darter - Anhinga novaehollandiae,1,Luggage Point (restricted access due to construction 2018),AU-QLD,24 Nov 2017,L2559152,S40702350
359,American White Pelican - Pelecanus erythrorhynchos,,Miami-Dade,US-FL,17 Jan 2005,L111100,S3704724
360,Brown Pelican - Pelecanus occidentalis,,Miami-Dade,US-FL,17 Jan 2005,L111100,S3704724
361,Peruvian Pelican - Pelecanus thagus,55,Refugio de Vida Silvestre Los Pantanos de Villa,PE-LIM,29 Nov 2009,L492947,S5877064
362,Great White Pelican - Pelecanus onocrotalus,45,Lake Langano--Simbo Lodge,ET-OR,27 Dec 2014,L3284689,S21296109
363,Australian Pelican - Pelecanus conspicillatus,12,Luggage Point (restricted access due to construction 2018),AU-QLD,24 Nov 2017,L2559152,S40702350
364,Pink-backed Pelican - Pelecanus rufescens,29,Gambela--Airport Road,ET-GA,16 Dec 2014,L3223185,S20934343
365,Hamerkop - Scopus umbretta,3,Gambela--Metu Road track,ET-GA,16 Dec 2014,L3219566,S20934344
366,Pinnated Bittern - Botaurus pinnatus,1,Pantanos del Usumacinta (Chiapas),MX-CHP,16 Jan 2013,L689128,S12625346
367,American Bittern - Botaurus lentiginosus,1,Monroe,US-FL,20 Jan 2005,L111131,S3704738
368,Great Bittern - Botaurus stellaris,3,Camargue--Mas d'Agon,FR-U,02 Apr 2014,L932858,S17705665
369,Zigzag Heron - Zebrilus undulatus,2,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
370,Yellow Bittern - Ixobrychus sinensis,1,"32.5573x121.0374 - May 23, 2016, 5:00 AM",CN-32,23 May 2016,L4632008,S29854130
371,Little Bittern - Ixobrychus minutus,1,Huelva marshes to El Rocio,ES-AN,25 Apr 2008,L918628,S6490731
372,Black-backed Bittern - Ixobrychus dubius,1,Bromfield Swamp Viewing Platform,AU-QLD,29 Nov 2017,L6168721,S40795592
373,Schrenck's Bittern - Ixobrychus eurhythmus,1,"Magic Wood, Yangkou",CN-32,23 May 2016,L4632011,S29854154
374,Least Bittern - Ixobrychus exilis,,Essex,US-MA,16 May 2006,L111987,S3701932
375,Rufescent Tiger-Heron - Tigrisoma lineatum,1,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
376,Fasciated Tiger-Heron - Tigrisoma fasciatum,,Caño Negro--Río Frío,CR-A,12 Jan 2006,L1428330,S3704825
377,Bare-throated Tiger-Heron - Tigrisoma mexicanum,,PN Carara,CR-P,01 Jan 2006,L447761,S3704816
378,Great Blue Heron - Ardea herodias,,Manomet Inc.,US-MA,31 Aug 2004,L207383,S3701848
379,Gray Heron - Ardea cinerea,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
380,Cocoi Heron - Ardea cocoi,1,La Selva Lodge,EC-U,16 Dec 2008,L471722,S4374954
381,Pacific Heron - Ardea pacifica,9,Deniliquin--northern plains,AU-NSW,05 Dec 2017,L1121744,S40931998
382,Black-headed Heron - Ardea melanocephala,1,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
383,Goliath Heron - Ardea goliath,1,Lake Awassa Fish Market,ET-SN,10 Jan 2015,L2099159,S21612481
384,Purple Heron - Ardea purpurea,,"Costa Del Sol, Spain",ES-AN,17 Apr 2005,L918645,S6489477
385,Great Egret - Ardea alba,,Monroe,US-FL,19 Jan 2005,L111131,S3704733
386,Intermediate Egret - Ardea intermedia,1,"Ikusato rice paddies, Amami",JP-46,12 Dec 2013,L2466812,S15965946
387,White-faced Heron - Egretta novaehollandiae,3,Lytton Wader Roost and Wynnum Mangrove Boardwalk,AU-QLD,24 Nov 2017,L1177500,S40702355
388,Chinese Egret - Egretta eulophotes,2,Laem Phak Bia--canal,TH-76,20 Feb 2017,L2389106,S34558766
389,Little Egret - Egretta garzetta,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
390,Western Reef-Heron - Egretta gularis,1,York,US-ME,27 Aug 2006,L111958,S3704785
391,Pacific Reef-Heron - Egretta sacra,1,Amami--Sumiyo Bay,JP-46,12 Dec 2013,L2466917,S15966513
392,Snowy Egret - Egretta thula,,"Vinebrook Rd yard, Manomet",US-MA,08 Jun 2004,L4090838,S3703324
393,Little Blue Heron - Egretta caerulea,,"Vinebrook Rd yard, Manomet",US-MA,08 Jun 2004,L4090838,S3703324
394,Tricolored Heron - Egretta tricolor,2,Monroe,US-FL,20 Jan 2005,L111131,S3704738
395,Reddish Egret - Egretta rufescens,1,Monroe,US-FL,19 Jan 2005,L111131,S3704733
396,Black Heron - Egretta ardesiaca,1,Lake Ziway--southwest shore,ET-OR,29 Dec 2014,L1550649,S21525183
397,Cattle Egret - Bubulcus ibis,,Monroe,US-FL,20 Jan 2005,L111131,S3704738
398,Squacco Heron - Ardeola ralloides,,"Costa Del Sol, Spain",ES-AN,17 Apr 2005,L918645,S6489477
399,Chinese Pond-Heron - Ardeola bacchus,1,Yangkou interior ponds,CN-32,21 May 2016,L4623944,S29807831
400,Javan Pond-Heron - Ardeola speciosa,2,Pak Thale salt pans and mud flats,TH-76,21 Feb 2017,L921142,S34611275
401,Green Heron - Butorides virescens,,Arlington Reservoir,US-MA,02 Oct 2004,L358557,S3701761
402,Striated Heron - Butorides striata,1,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
403,Agami Heron - Agamia agami,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,24 Mar 2009,L454711,S4785287
404,Capped Heron - Pilherodius pileatus,1,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
405,Black-crowned Night-Heron - Nycticorax nycticorax,,Monroe,US-FL,20 Jan 2005,L111131,S3704738
406,Rufous Night-Heron - Nycticorax caledonicus,1,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
407,Yellow-crowned Night-Heron - Nyctanassa violacea,1,Monroe,US-FL,19 Jan 2005,L111131,S3704733
408,Boat-billed Heron - Cochlearius cochlearius,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
409,White Ibis - Eudocimus albus,,Monroe,US-FL,18 Jan 2005,L111131,S3703443
410,Glossy Ibis - Plegadis falcinellus,,Miami-Dade,US-FL,24 Jan 2005,L111100,S3703396
411,White-faced Ibis - Plegadis chihi,1,Essex,US-MA,27 Apr 2007,L111987,S3701719
412,Puna Ibis - Plegadis ridgwayi,360,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
413,Green Ibis - Mesembrinibis cayennensis,2,Cerro Urania,CO-VAU,08 Jun 2011,L1193327,S8408934
414,Bare-faced Ibis - Phimosus infuscatus,25,Medellin area,CO-ANT,16 Jun 2011,L1206524,S8440473
415,Buff-necked Ibis - Theristicus caudatus,2,PN Calilegua,AR-Y,11 Aug 2013,L756209,S14915683
416,Black-faced Ibis - Theristicus melanopis,4,Antisana,EC-P,14 Jan 2009,L634343,S4461252
417,Sacred Ibis - Threskiornis aethiopicus,7,"El Rocio, La Rocina",ES-AN,21 Apr 2008,L918618,S6490727
418,Black-headed Ibis - Threskiornis melanocephalus,8,TH-Phetchaburi-Amphoe Ban Laem-76110 - 13.2183x99.9383,TH-76,21 Feb 2017,L5493290,S34611798
419,Australian Ibis - Threskiornis molucca,2,Sydney Airport,AU-NSW,24 Nov 2017,L955334,S40690893
420,Straw-necked Ibis - Threskiornis spinicollis,6,University of Queensland--UQ Lakes,AU-QLD,24 Nov 2017,L1161285,S40702390
421,Hadada Ibis - Bostrychia hagedash,6,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
422,Wattled Ibis - Bostrychia carunculata,5,Addis Ababa--Ghion Hotel,ET-AA,13 Dec 2014,L3016220,S20878230
423,Eurasian Spoonbill - Platalea leucorodia,,"Costa Del Sol, Spain",ES-AN,16 Apr 2005,L918645,S6489476
424,Royal Spoonbill - Platalea regia,7,Luggage Point (restricted access due to construction 2018),AU-QLD,24 Nov 2017,L2559152,S40702350
425,African Spoonbill - Platalea alba,2,Bishangari Lodge,ET-OR,28 Dec 2014,L2825615,S21296221
426,Black-faced Spoonbill - Platalea minor,1,那覇市--具志干潟IBA--瀬長島潟 (Naha--Gushi Tidal Flat IBA--Senagajima Lagoon),JP-47,11 Dec 2013,L1480078,S15965921
